Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status
RES004267,Los Angeles Brazilian Place 4267,Local,Brazilian,12.098598,-21.8079,Los Angeles,USA,1976,False,True,True,False,4,4.7,4211,Operational
RES004268,Delhi Brazilian Place 4268,Local,Brazilian,-42.18174,135.081646,Delhi,India,1957,True,False,False,True,1,4.6,4665,Operational
RES004269,Mumbai Brazilian Place 4269,Local,Brazilian,23.89356,120.974262,Mumbai,India,2015,True,False,False,False,3,4.5,4803,Operational
RES004270,Los Angeles Italian Place 4270,Local,Italian,61.06992,27.039904,Los Angeles,USA,2006,False,True,False,True,3,4.3,4603,Operational
RES004271,Los Angeles Japanese Place 4271,Local,Japanese,23.819257,139.558199,Los Angeles,USA,1952,True,True,False,False,1,2.5,4939,Operational
RES004272,Delhi Italian Place 4272,Local,Italian,-21.63069,-113.65933,Delhi,India,1979,False,True,False,True,4,3.0,378,Operational
RES004273,Sao Paulo Japanese Place 4273,Local,Japanese,21.263428,-138.083109,Sao Paulo,Brazil,1952,True,False,False,False,1,2.5,2343,Operational
RES004274,New York Pizza Place 4274,Local,Pizza,6.821827,-36.225364,New York,USA,1989,False,True,False,True,4,4.8,1904,Operational
RES004275,Pizza Chain 4275,Chain,Pizza,79.788528,94.764963,Mumbai,India,2009,True,False,True,False,1,4.4,2050,Operational
RES004276,London Mexican Place 4276,Local,Mexican,-16.611511,164.477427,London,United Kingdom,1980,True,False,True,False,2,4.9,4920,Closed Temporarily
RES004277,London Pizza Place 4277,Local,Pizza,-86.463554,64.435914,London,United Kingdom,2010,True,True,True,True,1,3.6,3052,Operational
RES004278,Rio de Janeiro Indian Place 4278,Local,Indian,43.092117,51.304289,Rio de Janeiro,Brazil,2010,False,True,True,False,3,4.8,895,Operational
RES004279,Los Angeles Japanese Place 4279,Local,Japanese,73.262285,155.174574,Los Angeles,USA,2007,True,False,False,False,4,5.0,1931,Operational
RES004280,London American Place 4280,Local,American,54.31736,107.627753,London,United Kingdom,1964,True,False,False,False,3,2.7,4267,Operational
RES004281,Mexican Chain 4281,Chain,Mexican,55.913872,-137.703439,Tokyo,Japan,1984,False,True,True,True,4,2.3,2904,Operational
RES004282,Manchester Brazilian Place 4282,Local,Brazilian,-55.374139,133.825366,Manchester,United Kingdom,2004,True,False,False,True,1,4.0,2597,Operational
RES004283,Mexican Chain 4283,Chain,Mexican,23.332288,-19.933379,Tokyo,Japan,1975,False,True,False,True,3,2.7,1849,Operational
RES004284,Manchester Burger Place 4284,Local,Burger,-65.828055,-129.364011,Manchester,United Kingdom,1968,True,True,True,True,4,3.2,4505,Operational
RES004285,French Chain 4285,Chain,French,-21.773744,-26.122376,New York,USA,1950,False,True,False,True,3,2.6,4799,Operational
RES004286,Chinese Chain 4286,Chain,Chinese,8.065505,83.023364,Sao Paulo,Brazil,2019,True,True,False,True,2,4.4,1984,Operational
RES004287,Italian Chain 4287,Chain,Italian,-40.009453,159.664869,New York,USA,1983,True,True,False,False,3,3.9,3525,Operational
RES004288,Delhi Thai Place 4288,Local,Thai,-71.51632,177.44333,Delhi,India,1954,False,True,False,True,4,4.6,306,Operational
RES004289,French Chain 4289,Chain,French,-66.469888,156.962603,Los Angeles,USA,2005,True,True,False,True,2,3.6,1970,Operational
RES004290,Mexican Chain 4290,Chain,Mexican,35.119359,86.733551,Delhi,India,2019,True,False,True,False,4,4.4,1604,Closed Temporarily
RES004291,Mediterranean Chain 4291,Chain,Mediterranean,57.654478,6.951672,Rio de Janeiro,Brazil,1979,True,False,False,True,3,3.1,926,Operational
RES004292,Delhi French Place 4292,Local,French,20.651147,-147.523679,Delhi,India,2001,False,False,True,True,4,4.1,1546,Operational
RES004293,London Burger Place 4293,Local,Burger,-73.477554,94.086108,London,United Kingdom,2020,True,True,True,False,2,3.6,3718,Operational
RES004294,Tokyo Japanese Place 4294,Local,Japanese,41.057388,-5.517164,Tokyo,Japan,2012,True,False,False,True,4,4.0,4328,Operational
RES004295,New York American Place 4295,Local,American,-37.770992,129.309772,New York,USA,2023,False,True,False,False,2,3.6,4976,Operational
RES004296,Mumbai American Place 4296,Local,American,-56.829688,-54.884042,Mumbai,India,2006,False,True,False,False,4,3.3,2436,Operational
RES004297,London French Place 4297,Local,French,39.424112,110.778614,London,United Kingdom,2001,True,False,False,False,1,3.7,3988,Operational
RES004298,Italian Chain 4298,Chain,Italian,20.663385,-6.249584,New York,USA,1998,True,True,True,True,2,3.2,109,Operational
RES004299,London Pizza Place 4299,Local,Pizza,30.629804,3.520553,London,United Kingdom,1971,False,True,False,False,4,4.7,3669,Operational
RES004300,New York American Place 4300,Local,American,-55.601315,38.216003,New York,USA,1961,True,True,True,True,2,4.0,3442,Operational
RES004301,Chinese Chain 4301,Chain,Chinese,-8.088417,-156.377691,Mumbai,India,1952,False,True,True,True,1,3.5,4297,Operational
RES004302,American Chain 4302,Chain,American,-47.486928,2.021713,Los Angeles,USA,1987,True,True,True,False,4,4.5,3351,Operational
RES004303,London Mediterranean Place 4303,Local,Mediterranean,-56.280809,88.056134,London,United Kingdom,1980,True,False,True,False,2,2.9,4692,Operational
RES004304,Sao Paulo Burger Place 4304,Local,Burger,84.640724,-83.661266,Sao Paulo,Brazil,1967,True,False,False,True,3,2.8,3437,Operational
RES004305,Rio de Janeiro Indian Place 4305,Local,Indian,-20.663536,66.565731,Rio de Janeiro,Brazil,2003,False,False,True,False,1,3.3,3610,Operational
RES004306,American Chain 4306,Chain,American,4.568488,79.830048,London,United Kingdom,2005,True,True,False,False,1,3.9,3289,Operational
RES004307,Pizza Chain 4307,Chain,Pizza,81.844631,113.736038,Los Angeles,USA,1986,True,False,False,False,3,3.6,176,Operational
RES004308,Rio de Janeiro Indian Place 4308,Local,Indian,23.668888,-167.895117,Rio de Janeiro,Brazil,1976,True,True,True,False,1,4.8,3468,Operational
RES004309,Delhi Chinese Place 4309,Local,Chinese,-15.35863,-35.784218,Delhi,India,2017,False,False,True,True,4,5.0,2959,Operational
RES004310,Osaka Mexican Place 4310,Local,Mexican,71.467637,-44.092438,Osaka,Japan,2013,False,True,False,False,3,3.5,3584,Operational
RES004311,Manchester Pizza Place 4311,Local,Pizza,48.462128,-150.364366,Manchester,United Kingdom,2009,True,False,False,False,3,3.8,557,Operational
RES004312,London Pizza Place 4312,Local,Pizza,-64.600383,167.845843,London,United Kingdom,1963,True,True,False,True,4,5.0,3251,Operational
RES004313,New York Pizza Place 4313,Local,Pizza,-15.465733,47.950628,New York,USA,1990,True,True,True,True,2,2.4,3167,Operational
RES004314,Mexican Chain 4314,Chain,Mexican,-79.948014,-165.825852,Sao Paulo,Brazil,1996,True,False,False,True,2,3.8,2067,Operational
RES004315,Osaka American Place 4315,Local,American,-68.007985,147.630722,Osaka,Japan,1979,True,False,True,True,3,4.8,46,Operational
RES004316,London Italian Place 4316,Local,Italian,77.56918,130.316308,London,United Kingdom,1985,True,False,True,False,2,4.6,3630,Operational
RES004317,Manchester Burger Place 4317,Local,Burger,-55.897293,79.702342,Manchester,United Kingdom,2005,True,False,False,True,2,3.4,1916,Closed Temporarily
RES004318,Japanese Chain 4318,Chain,Japanese,87.054558,-175.756159,Mumbai,India,2012,True,True,False,True,3,3.2,3760,Operational
RES004319,Mumbai Thai Place 4319,Local,Thai,3.589599,127.506412,Mumbai,India,1971,True,False,False,True,4,3.5,3886,Operational
RES004320,Mexican Chain 4320,Chain,Mexican,-70.792384,-53.495535,Delhi,India,1995,False,True,True,False,3,4.5,208,Operational
RES004321,Chinese Chain 4321,Chain,Chinese,75.740927,-126.053383,Tokyo,Japan,2006,True,True,True,False,2,4.7,4371,Operational
RES004322,Tokyo Indian Place 4322,Local,Indian,4.091341,-66.474283,Tokyo,Japan,1995,False,True,False,False,3,3.7,1081,Operational
RES004323,Osaka French Place 4323,Local,French,-46.100516,72.219782,Osaka,Japan,1977,True,True,True,False,3,2.5,2236,Operational
RES004324,New York Italian Place 4324,Local,Italian,-6.249072,16.105985,New York,USA,2009,True,False,False,True,2,3.5,3218,Operational
RES004325,New York Japanese Place 4325,Local,Japanese,26.492155,-75.128596,New York,USA,2022,True,False,False,False,1,2.7,182,Operational
RES004326,Osaka Mexican Place 4326,Local,Mexican,8.225365,-113.864408,Osaka,Japan,1973,True,False,True,True,1,2.1,1879,Operational
RES004327,New York Indian Place 4327,Local,Indian,-60.720762,-137.161137,New York,USA,1953,True,True,True,False,3,2.1,236,Operational
RES004328,Osaka Chinese Place 4328,Local,Chinese,72.530871,-111.374804,Osaka,Japan,2002,True,False,True,False,2,3.3,4681,Operational
RES004329,Los Angeles Italian Place 4329,Local,Italian,77.771133,-70.974274,Los Angeles,USA,1971,True,True,False,False,2,3.1,3584,Operational
RES004330,Brazilian Chain 4330,Chain,Brazilian,-67.033545,29.669028,Osaka,Japan,2019,False,True,False,True,3,4.8,1803,Operational
RES004331,London Pizza Place 4331,Local,Pizza,-33.136127,-144.034725,London,United Kingdom,1972,False,True,True,False,1,3.0,1392,Closed Temporarily
RES004332,Rio de Janeiro Mediterranean Place 4332,Local,Mediterranean,1.843483,-176.300547,Rio de Janeiro,Brazil,1992,True,False,True,True,1,4.1,1103,Operational
RES004333,Manchester Italian Place 4333,Local,Italian,-36.209784,-68.15332,Manchester,United Kingdom,1994,True,False,False,False,2,4.7,232,Operational
RES004334,Manchester Brazilian Place 4334,Local,Brazilian,-20.246726,134.034417,Manchester,United Kingdom,1991,True,True,False,False,1,2.1,2738,Operational
RES004335,Sao Paulo Chinese Place 4335,Local,Chinese,82.926977,5.187525,Sao Paulo,Brazil,1999,True,False,True,True,4,2.6,643,Operational
RES004336,Rio de Janeiro French Place 4336,Local,French,45.448125,-119.148248,Rio de Janeiro,Brazil,2016,True,True,True,False,2,4.8,4748,Operational
RES004337,Los Angeles French Place 4337,Local,French,-42.022561,32.352072,Los Angeles,USA,1958,False,True,True,False,4,3.1,604,Operational
RES004338,American Chain 4338,Chain,American,-5.217086,147.07719,Sao Paulo,Brazil,1994,True,False,True,True,4,3.0,2021,Operational
RES004339,Osaka Burger Place 4339,Local,Burger,81.915029,54.849103,Osaka,Japan,1957,True,True,False,True,1,3.3,644,Closed Temporarily
RES004340,Delhi French Place 4340,Local,French,0.571655,-39.560583,Delhi,India,1950,True,False,False,False,1,3.5,101,Operational
RES004341,Mumbai Mediterranean Place 4341,Local,Mediterranean,61.803447,23.61651,Mumbai,India,1974,False,True,False,False,1,4.6,469,Operational
RES004342,New York Indian Place 4342,Local,Indian,50.75189,-133.066678,New York,USA,1971,True,False,False,False,4,2.8,3394,Operational
RES004343,London Japanese Place 4343,Local,Japanese,64.690215,-61.942102,London,United Kingdom,1964,False,True,False,False,1,3.5,574,Operational
RES004344,Rio de Janeiro American Place 4344,Local,American,75.284263,-121.495423,Rio de Janeiro,Brazil,1963,False,True,True,False,4,2.0,1232,Operational
RES004345,Indian Chain 4345,Chain,Indian,50.386332,91.943241,London,United Kingdom,1989,True,True,True,False,2,4.0,823,Operational
RES004346,Burger Chain 4346,Chain,Burger,80.868237,2.728499,London,United Kingdom,1969,True,True,True,False,1,4.2,3416,Closed Temporarily
RES004347,London Chinese Place 4347,Local,Chinese,56.223701,65.57207,London,United Kingdom,2017,True,True,False,False,3,3.1,4964,Operational
RES004348,Manchester Pizza Place 4348,Local,Pizza,-86.138668,-28.396897,Manchester,United Kingdom,1996,True,False,True,True,2,3.6,935,Operational
RES004349,Burger Chain 4349,Chain,Burger,47.049109,-56.171293,Delhi,India,2004,True,False,True,False,2,3.0,4971,Operational
RES004350,New York Italian Place 4350,Local,Italian,-28.729402,63.246334,New York,USA,2003,True,False,False,True,3,5.0,2339,Operational
RES004351,London Thai Place 4351,Local,Thai,45.868205,115.513757,London,United Kingdom,1981,False,False,True,True,4,3.4,2245,Operational
RES004352,French Chain 4352,Chain,French,-13.443977,84.399848,Osaka,Japan,1958,True,False,False,True,4,3.0,1697,Closed Temporarily
RES004353,Mumbai Pizza Place 4353,Local,Pizza,44.88653,-96.718476,Mumbai,India,1998,False,False,True,True,4,4.3,4880,Operational
RES004354,Pizza Chain 4354,Chain,Pizza,-20.044179,-54.193011,Sao Paulo,Brazil,1996,True,False,True,True,4,4.5,3250,Operational
RES004355,Manchester Japanese Place 4355,Local,Japanese,14.471751,-124.47037,Manchester,United Kingdom,1984,False,True,True,True,2,3.3,3106,Operational
RES004356,London Italian Place 4356,Local,Italian,-63.970842,-107.414515,London,United Kingdom,1993,True,False,True,False,1,2.3,1114,Operational
RES004357,Mexican Chain 4357,Chain,Mexican,60.650998,-124.701849,Mumbai,India,1973,False,False,True,False,3,2.5,1000,Operational
RES004358,Sao Paulo Mexican Place 4358,Local,Mexican,-77.563678,60.813885,Sao Paulo,Brazil,1951,True,True,False,False,3,2.3,2344,Closed Temporarily
RES004359,Rio de Janeiro Mexican Place 4359,Local,Mexican,57.336594,146.9241,Rio de Janeiro,Brazil,1990,True,False,True,False,4,4.5,3392,Operational
RES004360,Delhi French Place 4360,Local,French,-29.089492,107.543711,Delhi,India,1968,True,False,False,False,1,4.5,1473,Operational
RES004361,Italian Chain 4361,Chain,Italian,-84.445928,-47.415965,Delhi,India,1967,False,True,True,False,4,2.7,1149,Operational
RES004362,Mexican Chain 4362,Chain,Mexican,25.754207,-134.87619,Rio de Janeiro,Brazil,1965,True,True,False,True,4,4.2,110,Operational
RES004363,American Chain 4363,Chain,American,15.21247,-21.192783,Delhi,India,2020,True,False,False,True,1,2.6,2187,Operational
RES004364,Rio de Janeiro Burger Place 4364,Local,Burger,-4.166374,-85.296127,Rio de Janeiro,Brazil,1968,False,True,True,False,4,3.3,3033,Operational
RES004365,Mumbai Brazilian Place 4365,Local,Brazilian,8.168276,-36.295784,Mumbai,India,1980,False,True,False,True,4,4.9,640,Operational
RES004366,Mediterranean Chain 4366,Chain,Mediterranean,20.275189,76.893986,Tokyo,Japan,1999,True,False,False,False,1,2.7,1188,Operational
RES004367,Burger Chain 4367,Chain,Burger,41.675609,-150.995513,Los Angeles,USA,2004,False,True,True,False,1,5.0,2666,Operational
RES004368,Tokyo Mexican Place 4368,Local,Mexican,22.448697,94.206792,Tokyo,Japan,1997,False,True,False,False,1,4.3,3995,Closed Temporarily
RES004369,Rio de Janeiro Brazilian Place 4369,Local,Brazilian,-75.123359,-62.582145,Rio de Janeiro,Brazil,1977,True,True,False,False,2,3.7,4893,Operational
RES004370,Mediterranean Chain 4370,Chain,Mediterranean,78.874943,58.756532,Rio de Janeiro,Brazil,1952,True,True,False,True,1,3.0,1663,Operational
RES004371,Delhi Pizza Place 4371,Local,Pizza,49.870178,-101.885025,Delhi,India,1953,True,False,True,False,4,4.9,1351,Operational
RES004372,Thai Chain 4372,Chain,Thai,76.456804,3.668253,Delhi,India,1960,True,True,True,True,4,3.5,4208,Operational
RES004373,Mumbai French Place 4373,Local,French,-50.389057,118.418915,Mumbai,India,1952,True,False,False,True,1,3.1,4823,Operational
RES004374,Los Angeles Italian Place 4374,Local,Italian,-53.010962,140.788603,Los Angeles,USA,1990,False,True,False,False,3,4.2,1885,Operational
RES004375,Mexican Chain 4375,Chain,Mexican,81.011877,-53.326092,Manchester,United Kingdom,2022,False,True,True,True,2,4.0,79,Operational
RES004376,Mumbai Chinese Place 4376,Local,Chinese,-86.895463,77.004673,Mumbai,India,1985,True,True,True,False,3,2.0,3049,Operational
RES004377,Mumbai Thai Place 4377,Local,Thai,57.612041,171.953604,Mumbai,India,1986,True,True,True,True,2,2.7,1550,Operational
RES004378,Osaka Italian Place 4378,Local,Italian,-66.540682,15.619478,Osaka,Japan,2017,True,True,False,False,3,3.6,3686,Operational
RES004379,London Italian Place 4379,Local,Italian,-32.357599,-50.017263,London,United Kingdom,1973,True,True,False,True,3,2.0,4831,Operational
RES004380,London Pizza Place 4380,Local,Pizza,74.561738,5.949839,London,United Kingdom,2004,False,True,True,True,3,4.0,2089,Operational
RES004381,London Burger Place 4381,Local,Burger,38.052315,155.281498,London,United Kingdom,1975,True,False,False,False,1,4.7,2333,Operational
RES004382,Tokyo American Place 4382,Local,American,7.42126,66.215028,Tokyo,Japan,1979,False,True,False,False,4,2.4,4530,Operational
RES004383,Manchester Italian Place 4383,Local,Italian,40.922938,18.852235,Manchester,United Kingdom,2003,False,False,True,True,2,2.2,3992,Operational
RES004384,New York Mediterranean Place 4384,Local,Mediterranean,69.991031,-40.214286,New York,USA,1975,True,False,False,False,2,3.0,2391,Operational
RES004385,New York Indian Place 4385,Local,Indian,54.881005,21.130023,New York,USA,2015,False,True,False,True,4,2.8,4667,Operational
RES004386,Tokyo Italian Place 4386,Local,Italian,85.86938,-130.481838,Tokyo,Japan,2022,False,True,True,True,3,3.9,3595,Operational
RES004387,Rio de Janeiro Thai Place 4387,Local,Thai,-6.574577,-98.396414,Rio de Janeiro,Brazil,2018,True,False,False,True,2,4.3,2866,Closed Temporarily
RES004388,Delhi American Place 4388,Local,American,-34.291465,-132.9195,Delhi,India,1999,True,False,False,True,1,3.0,851,Operational
RES004389,American Chain 4389,Chain,American,64.160371,33.060137,Los Angeles,USA,1988,True,True,True,False,4,3.5,1598,Operational
RES004390,New York Japanese Place 4390,Local,Japanese,59.589441,-106.041321,New York,USA,2005,True,False,False,False,3,2.1,698,Operational
RES004391,Osaka American Place 4391,Local,American,84.831576,89.086746,Osaka,Japan,1980,True,True,False,True,3,2.9,3613,Operational
RES004392,Osaka Indian Place 4392,Local,Indian,-55.527086,78.573632,Osaka,Japan,1991,True,True,True,True,1,2.4,2782,Operational
RES004393,Manchester Pizza Place 4393,Local,Pizza,24.966136,-165.33438,Manchester,United Kingdom,2004,True,True,False,False,2,2.3,4937,Operational
RES004394,Thai Chain 4394,Chain,Thai,-3.187087,46.175344,New York,USA,1967,False,True,True,True,1,4.9,2408,Operational
RES004395,Chinese Chain 4395,Chain,Chinese,-33.373213,-69.778761,Los Angeles,USA,1999,True,True,False,True,2,4.3,1682,Operational
RES004396,Delhi Thai Place 4396,Local,Thai,-6.783261,-97.635235,Delhi,India,1951,True,False,True,False,2,2.5,3609,Operational
RES004397,Pizza Chain 4397,Chain,Pizza,-16.366471,-122.384315,Delhi,India,2022,False,True,False,True,2,4.9,2670,Operational
RES004398,Mumbai Indian Place 4398,Local,Indian,-15.904761,-23.326571,Mumbai,India,2007,False,True,True,False,4,2.9,3689,Operational
RES004399,London Indian Place 4399,Local,Indian,6.24743,52.589493,London,United Kingdom,2005,False,False,True,True,4,4.9,1916,Operational
RES004400,Brazilian Chain 4400,Chain,Brazilian,-70.276146,1.905783,New York,USA,1967,True,True,True,True,3,2.8,174,Operational
RES004401,Osaka Italian Place 4401,Local,Italian,55.923362,-152.467716,Osaka,Japan,1991,True,False,False,True,1,5.0,2261,Operational
RES004402,Mediterranean Chain 4402,Chain,Mediterranean,-26.928085,-94.483553,Sao Paulo,Brazil,1985,False,False,True,True,1,2.2,3428,Operational
RES004403,Sao Paulo Brazilian Place 4403,Local,Brazilian,-52.331676,110.636741,Sao Paulo,Brazil,1994,False,True,False,True,1,2.1,2674,Operational
RES004404,Delhi Mexican Place 4404,Local,Mexican,-18.037381,69.779098,Delhi,India,1973,False,False,True,True,4,3.5,4981,Operational
RES004405,Burger Chain 4405,Chain,Burger,15.496367,88.221592,Los Angeles,USA,2000,True,True,True,False,1,4.0,688,Closed Temporarily
RES004406,Delhi Chinese Place 4406,Local,Chinese,21.806429,37.207299,Delhi,India,1961,False,True,False,True,3,3.4,2357,Operational
RES004407,Manchester Brazilian Place 4407,Local,Brazilian,-78.706159,-117.913988,Manchester,United Kingdom,2009,True,False,True,False,2,2.4,2039,Operational
RES004408,Osaka Pizza Place 4408,Local,Pizza,-79.389182,-106.283625,Osaka,Japan,1986,True,True,True,False,4,2.7,4187,Operational
RES004409,Thai Chain 4409,Chain,Thai,-87.829065,-107.736661,New York,USA,2016,False,True,True,False,1,3.9,2146,Operational
RES004410,Rio de Janeiro Mexican Place 4410,Local,Mexican,-29.309276,-78.759093,Rio de Janeiro,Brazil,1977,True,True,True,False,2,4.2,3075,Operational
RES004411,Delhi Indian Place 4411,Local,Indian,-43.316761,-150.519326,Delhi,India,1978,True,False,False,True,4,4.2,573,Operational
RES004412,Sao Paulo Chinese Place 4412,Local,Chinese,55.101282,-69.635453,Sao Paulo,Brazil,1956,False,False,True,True,1,2.2,1029,Operational
RES004413,Sao Paulo Japanese Place 4413,Local,Japanese,-38.675247,-22.527158,Sao Paulo,Brazil,1985,True,True,False,True,1,3.6,1136,Operational
RES004414,Mumbai Pizza Place 4414,Local,Pizza,-16.757006,4.43468,Mumbai,India,2022,True,False,False,False,3,2.5,2753,Operational
RES004415,Mexican Chain 4415,Chain,Mexican,-52.496271,114.212378,New York,USA,1987,True,False,True,False,2,4.9,2084,Operational
RES004416,Tokyo Italian Place 4416,Local,Italian,68.543605,166.71224,Tokyo,Japan,1971,True,False,True,False,3,3.8,434,Operational
RES004417,New York American Place 4417,Local,American,-69.56665,-73.129611,New York,USA,1966,True,True,False,False,3,4.1,384,Operational
RES004418,Burger Chain 4418,Chain,Burger,-1.452321,0.442643,Tokyo,Japan,1962,True,False,True,False,4,4.6,541,Closed Temporarily
RES004419,London Indian Place 4419,Local,Indian,13.125904,-140.13395,London,United Kingdom,2022,False,True,False,False,4,4.6,341,Operational
RES004420,New York American Place 4420,Local,American,86.672113,151.69867,New York,USA,1970,True,False,True,True,4,3.9,635,Operational
RES004421,Osaka Thai Place 4421,Local,Thai,-42.965585,19.377911,Osaka,Japan,1968,False,False,True,True,2,3.4,741,Operational
RES004422,New York Indian Place 4422,Local,Indian,38.32036,-67.043508,New York,USA,1955,True,False,False,True,1,3.6,1949,Operational
RES004423,Osaka Thai Place 4423,Local,Thai,77.298301,-130.574684,Osaka,Japan,2012,True,False,True,False,4,3.3,2517,Operational
RES004424,Thai Chain 4424,Chain,Thai,-73.10082,5.196618,Osaka,Japan,2017,False,True,False,False,1,2.0,4961,Operational
RES004425,Manchester French Place 4425,Local,French,-74.391765,113.617887,Manchester,United Kingdom,1967,False,False,True,False,1,4.9,980,Operational
RES004426,Los Angeles American Place 4426,Local,American,83.462328,75.311194,Los Angeles,USA,1971,True,True,True,True,1,3.2,2809,Operational
RES004427,Delhi Italian Place 4427,Local,Italian,-88.153131,40.386758,Delhi,India,1994,False,True,True,True,3,4.5,2485,Operational
RES004428,Osaka Thai Place 4428,Local,Thai,42.551321,-96.598108,Osaka,Japan,1953,True,False,False,True,2,4.1,4018,Operational
RES004429,New York Mediterranean Place 4429,Local,Mediterranean,-16.5113,-156.259041,New York,USA,1956,True,True,True,False,2,3.6,1252,Operational
RES004430,Tokyo Burger Place 4430,Local,Burger,88.012205,167.318216,Tokyo,Japan,2011,True,False,True,True,1,5.0,1538,Operational
RES004431,Mumbai Mexican Place 4431,Local,Mexican,-80.198684,-10.380258,Mumbai,India,1960,False,True,False,True,1,2.2,3468,Operational
RES004432,Delhi Brazilian Place 4432,Local,Brazilian,-77.980741,50.527541,Delhi,India,1995,True,False,False,True,1,3.6,4466,Operational
RES004433,Mumbai Thai Place 4433,Local,Thai,-60.177472,82.445624,Mumbai,India,1981,True,False,False,False,3,4.7,4147,Operational
RES004434,Sao Paulo Italian Place 4434,Local,Italian,51.557941,147.80114,Sao Paulo,Brazil,1999,True,False,True,True,4,2.7,3653,Operational
RES004435,Los Angeles Chinese Place 4435,Local,Chinese,25.791976,-20.776157,Los Angeles,USA,1970,True,True,False,True,1,2.1,4527,Operational
RES004436,London Chinese Place 4436,Local,Chinese,51.964321,-56.445997,London,United Kingdom,1966,True,False,False,False,1,4.2,3889,Operational
RES004437,Mediterranean Chain 4437,Chain,Mediterranean,54.204607,-6.904862,Sao Paulo,Brazil,1966,True,False,False,True,1,2.8,4734,Operational
RES004438,New York Italian Place 4438,Local,Italian,-48.392589,74.635202,New York,USA,2002,False,True,False,False,3,2.9,1105,Operational
RES004439,Chinese Chain 4439,Chain,Chinese,18.45514,122.93511,Sao Paulo,Brazil,2015,True,False,False,True,1,2.1,4123,Closed Temporarily
RES004440,Indian Chain 4440,Chain,Indian,-36.870767,-140.973386,Rio de Janeiro,Brazil,2007,False,True,False,True,1,2.5,1045,Operational
RES004441,Rio de Janeiro Chinese Place 4441,Local,Chinese,73.69818,-6.930791,Rio de Janeiro,Brazil,1992,False,False,True,True,1,2.3,438,Operational
RES004442,New York Japanese Place 4442,Local,Japanese,-7.576922,11.515404,New York,USA,1971,False,True,True,True,2,4.5,1545,Closed Temporarily
RES004443,Sao Paulo Japanese Place 4443,Local,Japanese,-22.111144,62.888744,Sao Paulo,Brazil,1981,True,False,False,False,2,2.9,1119,Operational
RES004444,New York Italian Place 4444,Local,Italian,66.781104,3.923785,New York,USA,1972,True,False,False,False,1,2.8,1739,Operational
RES004445,Mexican Chain 4445,Chain,Mexican,-4.044395,-63.491031,Mumbai,India,1958,True,False,True,False,3,2.5,1648,Operational
RES004446,Rio de Janeiro Brazilian Place 4446,Local,Brazilian,64.861901,138.686552,Rio de Janeiro,Brazil,1978,False,True,True,False,2,2.4,3456,Operational
RES004447,Burger Chain 4447,Chain,Burger,52.104509,115.045293,Osaka,Japan,1998,True,False,True,True,1,3.2,2549,Operational
RES004448,Osaka Chinese Place 4448,Local,Chinese,18.877466,-111.255869,Osaka,Japan,1976,False,True,True,True,1,2.1,2075,Operational
RES004449,Rio de Janeiro Mediterranean Place 4449,Local,Mediterranean,-19.958007,145.519609,Rio de Janeiro,Brazil,2017,True,True,True,False,2,3.5,3956,Operational
RES004450,Mexican Chain 4450,Chain,Mexican,-19.266253,-58.988986,Tokyo,Japan,2021,False,True,False,True,2,2.1,313,Operational
RES004451,Delhi Brazilian Place 4451,Local,Brazilian,-7.150114,-151.930683,Delhi,India,1968,True,True,False,True,4,4.1,2858,Operational
RES004452,Tokyo Indian Place 4452,Local,Indian,53.514982,-47.645603,Tokyo,Japan,2007,True,True,False,True,2,3.1,1537,Operational
RES004453,Thai Chain 4453,Chain,Thai,17.174138,-82.504363,Manchester,United Kingdom,1976,True,False,True,False,3,2.0,4105,Operational
RES004454,Rio de Janeiro Burger Place 4454,Local,Burger,24.589242,-64.772594,Rio de Janeiro,Brazil,2001,True,False,False,False,2,3.5,1281,Operational
RES004455,London Mediterranean Place 4455,Local,Mediterranean,16.041812,-82.774239,London,United Kingdom,1980,False,True,True,True,1,4.9,115,Operational
RES004456,Osaka Chinese Place 4456,Local,Chinese,-68.088457,-92.952232,Osaka,Japan,1978,True,True,True,False,3,2.2,4875,Operational
RES004457,American Chain 4457,Chain,American,25.895459,-47.341225,Sao Paulo,Brazil,2019,False,False,True,True,1,3.4,551,Operational
RES004458,Mediterranean Chain 4458,Chain,Mediterranean,-74.931708,108.652764,Rio de Janeiro,Brazil,2015,True,False,True,True,2,3.2,4302,Operational
RES004459,Indian Chain 4459,Chain,Indian,35.773873,-69.86866,Sao Paulo,Brazil,1971,True,False,True,True,3,2.6,1787,Operational
RES004460,London French Place 4460,Local,French,47.582869,-98.439207,London,United Kingdom,2017,True,False,False,True,4,3.2,3562,Operational
RES004461,Rio de Janeiro Mediterranean Place 4461,Local,Mediterranean,34.085417,-132.480924,Rio de Janeiro,Brazil,1999,False,False,True,False,1,2.4,414,Operational
RES004462,Delhi Japanese Place 4462,Local,Japanese,57.821289,91.963423,Delhi,India,1993,True,False,True,False,1,4.9,1451,Operational
RES004463,New York Indian Place 4463,Local,Indian,-1.442848,138.83161,New York,USA,2003,False,False,True,True,3,3.6,4849,Operational
RES004464,Tokyo Brazilian Place 4464,Local,Brazilian,70.514558,-21.652182,Tokyo,Japan,1966,True,False,False,True,4,4.8,324,Operational
