Restaurant_ID,Outdoor_seating,WiFi,Parking,Wheelchair_accessible,Pet_friendly,Kid_friendly,Vegetarian,Vegan,Halal,Alcohol,Drive_through,24_hours,Live_music
RES003952,False,True,False,True,False,True,False,False,False,False,True,False,True
RES003953,False,True,False,True,True,False,False,True,False,False,True,True,True
RES003954,True,True,True,True,True,False,False,True,False,True,True,True,False
RES003955,True,True,True,False,True,False,False,True,False,False,False,False,True
RES003956,True,True,True,False,False,True,True,True,False,True,True,True,False
RES003957,True,False,False,True,False,False,True,True,True,True,False,True,False
RES003958,False,True,True,False,True,False,True,True,True,True,True,True,True
RES003959,True,False,True,True,False,True,True,False,False,False,False,False,False
RES003960,False,False,True,False,True,False,True,False,True,True,True,False,True
RES003961,False,True,False,True,True,True,True,False,True,True,True,True,False
RES003962,True,True,False,False,True,True,True,True,True,True,True,False,False
RES003963,True,True,False,False,False,False,False,True,True,True,False,False,True
RES003964,True,True,True,False,False,True,False,False,True,False,True,True,False
RES003965,False,False,True,True,False,False,True,False,True,True,False,True,False
RES003966,False,True,True,False,False,True,True,True,True,False,False,False,False
RES003967,True,True,False,True,True,True,False,True,True,False,False,True,True
RES003968,True,True,True,True,True,False,False,False,False,True,True,True,False
RES003969,True,False,True,True,False,True,False,False,True,False,False,True,True
RES003970,False,True,True,False,True,False,True,False,True,True,False,False,True
RES003971,False,True,False,False,False,True,False,False,False,True,True,True,True
RES003972,True,True,True,True,True,True,False,False,True,False,True,False,False
RES003973,False,True,False,False,False,True,False,True,False,True,True,True,True
RES003974,True,False,False,True,True,False,False,False,True,True,False,False,False
RES003975,False,False,False,True,False,True,True,True,False,False,True,False,False
RES003976,False,True,False,True,False,True,True,True,True,False,False,True,False
RES003977,True,False,True,False,True,True,True,True,True,True,True,False,True
RES003978,False,False,True,False,True,True,True,True,False,True,True,False,True
RES003979,False,False,True,True,False,False,False,True,True,False,True,True,False
RES003980,False,True,False,True,True,True,False,False,False,False,True,True,False
RES003981,True,True,False,True,False,True,False,False,True,False,False,True,True
RES003982,True,False,False,True,True,False,False,True,True,True,True,False,False
RES003983,True,False,False,False,True,True,True,True,False,False,True,False,True
RES003984,False,False,True,True,True,False,False,True,True,True,False,True,True
RES003985,True,True,True,False,False,True,True,True,True,False,False,False,True
RES003986,True,False,False,False,True,True,True,True,False,True,True,False,True
RES003987,False,True,True,False,False,True,True,False,False,False,True,False,False
RES003988,False,True,False,False,False,True,False,False,True,False,True,True,False
RES003989,True,True,True,False,True,True,False,True,True,True,False,False,True
RES003990,True,True,False,False,True,True,True,True,True,True,False,True,True
RES003991,True,True,False,True,True,False,True,True,True,True,True,True,False
RES003992,False,True,False,False,True,True,False,False,True,False,True,True,True
RES003993,False,False,True,False,False,True,False,True,True,True,True,True,True
RES003994,False,False,False,False,True,True,True,True,False,True,True,False,False
RES003995,True,True,True,True,True,False,False,False,False,False,False,True,True
RES003996,False,True,False,False,True,True,False,True,False,False,True,True,True
RES003997,True,False,False,True,False,False,False,False,False,False,False,True,True
RES003998,False,False,False,True,False,True,False,True,False,True,True,True,True
RES003999,False,False,True,True,True,False,False,True,False,False,True,True,True
RES004000,False,False,True,True,False,False,True,True,True,False,False,False,False
RES004001,False,False,True,True,False,True,False,False,False,True,True,True,True
RES004002,False,False,True,True,True,False,False,True,False,True,False,True,False
RES004003,True,False,True,True,True,True,True,True,True,True,False,False,True
RES004004,True,True,False,False,False,True,True,False,False,True,True,False,True
RES004005,False,False,True,True,True,False,False,True,False,True,True,False,True
RES004006,True,False,False,True,True,True,True,True,False,False,True,True,False
RES004007,False,False,True,False,False,False,False,True,False,False,False,True,False
RES004008,True,True,False,False,True,False,False,True,False,False,True,True,True
RES004009,True,False,True,True,True,False,False,True,True,True,False,True,False
RES004010,False,True,True,True,False,True,False,True,True,False,True,False,True
RES004011,True,False,True,False,False,False,False,True,True,False,False,True,False
RES004012,True,False,True,True,True,True,False,True,True,True,False,True,True
RES004013,False,False,False,True,False,False,True,True,True,False,True,True,True
RES004014,True,False,True,False,False,True,True,False,False,True,True,True,True
RES004015,False,False,False,True,False,False,True,True,False,False,False,True,True
RES004016,True,False,True,True,True,False,False,True,True,True,False,True,False
RES004017,False,True,False,True,True,True,True,True,False,True,True,False,True
RES004018,True,True,False,False,True,False,False,True,True,True,True,False,False
RES004019,True,False,True,False,False,False,False,True,True,True,True,True,False
RES004020,False,True,True,False,True,True,True,False,False,False,True,True,True
RES004021,True,False,True,False,True,True,False,True,False,True,True,True,False
RES004022,False,False,False,False,False,True,True,False,False,False,False,True,True
RES004023,True,True,False,False,True,True,True,False,False,True,True,True,True
RES004024,False,False,True,True,False,True,True,False,False,True,False,False,False
RES004025,False,True,True,True,False,True,False,True,False,True,False,False,True
RES004026,True,False,False,False,False,False,True,True,False,False,True,True,False
RES004027,False,False,True,False,True,True,False,False,True,True,False,True,False
RES004028,False,True,True,True,False,True,True,True,False,True,False,True,False
RES004029,True,True,True,True,False,False,False,False,True,True,False,True,True
RES004030,False,True,True,True,False,False,False,False,True,True,False,True,False
RES004031,False,True,False,True,False,True,False,False,True,False,False,False,True
RES004032,False,False,False,True,True,True,False,False,True,True,False,False,True
RES004033,True,True,False,True,False,False,True,False,False,False,True,True,True
RES004034,False,False,False,False,False,True,False,False,True,False,True,True,False
RES004035,True,False,False,False,True,True,True,False,True,False,False,False,True
RES004036,True,False,False,False,True,True,True,True,False,False,True,False,False
RES004037,True,True,True,False,False,True,True,False,True,False,True,True,False
RES004038,False,False,False,False,False,True,False,True,False,False,True,False,True
RES004039,False,True,False,True,True,False,True,True,True,True,True,False,False
RES004040,False,False,False,True,False,False,False,False,False,True,False,False,False
RES004041,True,False,False,False,False,False,True,False,False,True,False,True,False
RES004042,True,False,False,True,False,False,False,False,True,False,False,True,True
RES004043,False,False,False,False,True,True,False,True,True,True,True,False,True
RES004044,True,True,False,False,True,True,False,False,True,True,True,False,True
RES004045,True,False,True,True,False,False,True,False,False,False,False,False,True
RES004046,True,False,False,False,True,True,False,True,False,False,False,False,True
RES004047,False,True,True,False,False,True,True,False,False,True,False,True,False
RES004048,True,True,False,True,False,True,True,False,True,False,True,False,True
RES004049,True,True,False,False,True,True,False,True,False,True,True,True,True
RES004050,False,False,True,False,True,True,True,False,True,True,False,False,False
RES004051,True,True,True,True,True,False,False,True,False,True,True,False,True
RES004052,True,True,True,False,False,False,False,True,True,False,True,True,True
RES004053,True,False,True,False,True,False,False,True,False,True,False,True,False
RES004054,False,True,False,False,True,False,False,False,True,True,False,True,False
RES004055,True,True,False,False,False,True,True,False,False,False,True,False,False
RES004056,True,True,False,False,False,True,False,True,False,False,True,True,False
RES004057,True,True,False,True,True,True,True,False,True,True,True,False,True
RES004058,False,True,False,False,True,True,True,False,True,True,False,True,False
RES004059,True,False,False,True,False,False,True,True,False,False,True,False,False
RES004060,False,False,False,False,True,True,False,False,True,True,True,True,True
RES004061,True,True,False,False,False,True,True,True,False,False,True,True,True
RES004062,True,True,True,False,False,False,True,True,False,False,False,True,True
RES004063,False,False,False,True,True,False,False,True,False,False,True,False,True
RES004064,False,True,True,True,False,False,False,False,False,True,True,False,False
RES004065,True,True,True,True,True,False,True,True,True,True,False,False,True
RES004066,True,False,True,True,False,True,False,False,False,True,False,True,True
RES004067,True,False,False,True,False,True,True,False,False,True,True,True,True
RES004068,True,False,False,True,True,True,True,False,False,False,True,False,False
RES004069,True,False,True,True,True,True,True,True,True,False,False,True,True
RES004070,False,False,False,False,False,False,False,False,True,False,True,False,False
RES004071,False,True,True,False,True,False,True,False,False,False,True,True,True
RES004072,True,False,True,True,False,False,True,True,False,True,True,False,False
RES004073,False,False,True,True,True,True,True,True,True,True,True,True,True
RES004074,False,True,False,False,True,True,True,False,True,False,False,False,False
RES004075,True,False,False,False,True,False,False,True,False,False,True,True,True
RES004076,True,False,False,True,False,True,True,True,True,False,True,True,True
RES004077,True,False,False,False,True,True,False,False,False,True,True,False,True
RES004078,True,True,True,True,False,True,True,True,False,False,True,True,False
RES004079,False,False,True,True,False,False,True,True,True,True,False,False,True
RES004080,True,True,False,True,False,False,True,False,True,True,False,True,True
RES004081,True,True,True,False,True,False,False,False,False,False,True,True,False
RES004082,True,False,False,True,True,False,True,False,True,False,False,True,True
RES004083,False,False,False,True,False,True,False,False,False,True,True,False,True
RES004084,False,False,False,True,False,True,True,True,True,False,False,True,True
RES004085,False,False,True,True,True,True,False,False,False,False,True,True,True
RES004086,False,False,False,False,True,True,True,True,True,False,True,False,False
RES004087,True,True,True,True,False,True,True,False,False,True,True,False,False
RES004088,False,True,True,False,True,True,True,False,True,True,True,False,True
RES004089,False,False,False,False,False,True,False,True,False,True,False,True,True
RES004090,False,True,False,False,False,True,False,True,True,False,False,True,False
RES004091,True,True,True,True,True,True,True,False,True,False,False,False,True
RES004092,True,True,True,True,False,False,True,False,False,False,True,True,False
RES004093,True,True,True,False,True,False,True,True,True,True,True,True,True
RES004094,True,True,True,True,True,True,True,False,True,True,False,True,False
RES004095,True,False,True,False,True,False,False,True,True,False,False,False,False
RES004096,True,False,False,False,True,False,True,True,False,False,False,False,False
RES004097,True,False,False,True,False,False,False,False,False,True,True,True,True
RES004098,True,True,False,True,False,True,True,False,True,True,False,False,False
RES004099,False,True,True,False,True,True,False,True,True,False,True,False,False
RES004100,True,True,False,True,True,True,True,False,False,False,False,True,False
RES004101,True,False,True,False,True,True,False,False,False,True,False,True,True
RES004102,False,False,False,True,False,True,True,True,False,False,False,False,False
RES004103,True,True,False,False,False,False,True,True,True,True,False,False,True
RES004104,False,False,False,True,False,False,False,True,False,False,False,True,False
RES004105,True,True,False,False,False,True,False,False,False,True,True,False,True
RES004106,False,True,True,True,False,False,True,True,False,False,False,True,False
RES004107,False,True,True,True,True,True,True,False,False,True,True,True,False
RES004108,False,False,False,False,True,False,False,True,True,True,True,True,False
RES004109,False,False,True,True,False,True,True,False,True,False,True,False,False
RES004110,True,False,True,True,False,True,False,False,False,True,True,False,False
RES004111,False,True,True,False,True,True,True,False,True,True,False,False,True
RES004112,False,False,False,True,True,False,False,False,False,False,False,False,False
RES004113,True,False,True,True,True,True,True,True,False,True,True,True,True
RES004114,False,True,True,True,False,True,True,True,True,True,False,False,False
RES004115,True,True,True,True,True,False,True,False,True,True,True,False,False
RES004116,False,False,True,False,False,False,False,False,True,True,True,True,False
RES004117,True,True,False,True,False,False,False,True,False,True,True,True,False
RES004118,False,True,True,True,False,False,False,True,False,True,True,True,False
RES004119,False,False,True,True,False,False,False,False,False,False,True,False,True
RES004120,True,True,True,True,False,True,True,True,True,True,False,False,True
RES004121,False,False,False,True,True,True,True,False,True,True,True,True,False
RES004122,True,False,False,False,False,False,False,False,True,True,True,True,False
RES004123,True,True,False,True,False,True,False,True,False,True,False,False,False
RES004124,True,True,True,False,True,True,False,True,False,False,False,False,False
RES004125,True,False,True,True,True,True,True,True,True,False,False,False,True
RES004126,False,False,False,True,False,False,True,False,False,True,True,True,True
RES004127,True,False,True,True,True,True,False,True,False,False,False,False,False
RES004128,True,True,True,False,True,False,True,False,False,True,True,True,True
RES004129,True,True,True,False,False,True,False,True,False,False,False,True,False
RES004130,True,False,False,True,True,True,False,True,True,True,False,False,True
RES004131,False,True,True,True,True,False,False,True,False,True,False,False,False
RES004132,False,True,False,True,False,True,True,False,False,True,True,True,True
RES004133,True,True,False,True,False,True,True,False,True,False,False,True,True
RES004134,True,True,True,False,False,True,True,True,False,False,False,False,False
RES004135,False,False,False,False,False,True,False,False,False,False,False,True,True
RES004136,True,True,False,True,False,True,True,True,True,False,True,True,True
RES004137,True,True,True,False,True,True,False,False,False,True,True,True,True
RES004138,False,True,True,True,False,False,False,False,True,False,True,False,False
RES004139,True,False,False,True,True,True,True,False,True,False,True,False,True
RES004140,False,True,False,True,False,True,False,True,True,False,False,True,True
RES004141,True,True,True,False,True,False,False,True,False,False,True,False,True
RES004142,True,True,False,False,True,False,False,True,True,True,True,True,True
RES004143,False,False,False,True,True,True,False,False,False,True,False,True,True
RES004144,False,False,False,True,False,True,True,True,True,True,False,False,True
RES004145,True,True,False,False,True,False,False,True,True,True,True,False,False
RES004146,False,True,True,True,True,True,True,True,True,True,True,False,False
RES004147,False,True,True,False,False,True,True,False,False,True,False,True,False
RES004148,True,True,True,True,False,False,False,True,False,False,True,False,False
RES004149,False,True,True,True,True,False,False,True,True,False,True,True,True
RES004150,False,False,False,False,False,True,True,True,False,False,True,True,True
RES004151,True,True,False,True,True,True,True,True,False,True,False,True,False
RES004152,True,True,True,True,True,False,False,True,False,False,True,False,True
RES004153,False,True,True,True,False,True,False,True,False,True,False,False,False
RES004154,False,False,True,True,True,True,False,False,False,True,False,False,False
RES004155,False,False,True,True,False,False,False,True,True,False,False,True,False
RES004156,False,False,True,True,False,False,False,False,False,True,True,True,False
RES004157,False,False,False,True,False,True,False,False,True,False,True,False,False
RES004158,False,True,False,True,False,True,False,False,False,False,True,True,True
RES004159,True,False,True,True,False,True,True,False,True,True,True,True,True
RES004160,False,False,True,False,False,True,False,True,True,False,False,True,False
RES004161,False,True,False,False,True,False,True,True,False,True,False,True,False
RES004162,True,True,True,False,False,False,False,True,False,False,True,False,False
RES004163,False,True,False,False,False,True,True,True,True,True,True,False,True
RES004164,True,True,True,False,False,True,True,True,False,False,False,True,True
RES004165,False,True,True,False,False,True,True,True,True,False,True,False,False
RES004166,False,False,False,False,False,False,False,False,True,True,True,True,False
RES004167,False,False,False,False,False,False,True,False,True,False,False,False,True
RES004168,False,True,False,True,True,True,False,True,True,True,True,False,False
RES004169,False,False,True,False,True,True,True,True,True,True,False,False,False
RES004170,True,False,True,False,False,False,False,True,False,False,True,True,False
RES004171,False,True,True,True,False,False,True,True,True,True,False,False,True
RES004172,True,True,True,False,True,True,False,False,False,False,True,False,False
RES004173,False,True,True,False,True,False,True,True,False,False,False,True,True
RES004174,False,False,False,True,False,False,False,False,True,False,True,False,False
RES004175,False,False,True,False,False,False,True,False,True,True,False,False,False
RES004176,False,True,False,False,False,True,False,False,False,True,False,True,True
RES004177,False,False,False,True,False,True,False,False,False,False,True,False,False
RES004178,False,False,True,True,False,False,False,True,False,False,False,False,False
RES004179,True,False,False,True,True,False,False,True,True,False,False,False,True
RES004180,False,False,False,True,True,True,False,True,False,True,False,False,True
RES004181,False,False,False,True,True,False,True,False,False,True,False,True,False
RES004182,True,True,False,True,False,True,True,True,False,False,True,True,True
RES004183,True,True,True,False,False,True,False,True,True,True,True,False,True
RES004184,False,False,True,True,True,False,True,True,True,True,True,True,True
RES004185,False,False,True,True,False,False,False,False,True,True,False,False,True
RES004186,True,True,True,False,True,True,True,True,True,False,True,True,False
RES004187,False,True,False,False,False,False,False,False,False,True,True,False,True
RES004188,True,False,True,False,True,True,True,False,False,True,True,False,False
RES004189,False,False,True,False,False,False,False,False,True,True,False,True,True
RES004190,False,False,True,True,False,True,True,False,True,False,False,False,False
RES004191,False,True,False,False,True,True,False,False,True,True,False,True,False
RES004192,True,False,True,True,True,True,False,False,True,False,False,True,False
RES004193,False,True,True,False,True,True,True,False,False,True,True,False,False
RES004194,False,True,True,False,False,False,True,True,True,True,False,True,False
RES004195,True,True,False,True,True,False,False,False,False,True,True,True,True
RES004196,False,True,False,False,True,False,True,True,True,False,False,False,False
RES004197,True,True,True,True,True,False,True,True,False,False,True,True,False
RES004198,True,True,True,True,True,True,True,False,False,True,False,False,True
RES004199,True,True,False,False,False,False,False,True,True,False,False,True,True
RES004200,False,True,True,False,False,True,True,True,True,False,False,False,False
RES004201,False,False,True,False,True,True,False,False,False,True,True,False,False
RES004202,False,True,False,False,True,False,True,False,False,False,False,True,True
RES004203,True,False,True,False,False,False,True,True,True,False,True,False,True
RES004204,False,True,True,True,True,True,True,False,False,True,False,False,True
RES004205,True,True,True,False,False,True,False,False,True,True,False,False,True
RES004206,True,False,False,True,False,True,True,True,True,False,True,False,True
RES004207,True,True,True,False,True,True,False,True,True,False,True,False,False
RES004208,True,True,True,False,True,True,False,False,False,False,True,False,False
RES004209,False,True,False,True,False,False,True,True,False,True,False,True,True
RES004210,False,False,False,True,False,False,True,False,True,True,False,True,False
RES004211,True,False,False,False,True,True,False,False,True,True,False,True,True
RES004212,False,False,False,False,True,False,False,False,True,True,True,False,False
RES004213,True,False,True,False,True,False,False,False,False,False,False,False,True
RES004214,False,True,False,False,True,False,True,False,True,False,True,False,False
RES004215,False,True,False,False,True,False,True,False,True,False,False,False,True
RES004216,True,False,False,False,False,True,False,False,False,False,True,False,False
RES004217,True,False,False,True,True,True,False,False,False,False,True,False,False
RES004218,False,False,False,True,True,True,False,False,True,True,True,True,True
RES004219,True,False,False,True,False,True,False,False,True,False,False,False,False
RES004220,False,False,False,False,True,True,True,True,True,True,True,True,True
RES004221,True,False,True,True,True,False,False,True,False,False,False,True,False
RES004222,False,True,False,False,True,False,True,True,True,False,True,True,False
RES004223,True,True,True,True,True,False,False,False,True,False,True,False,False
RES004224,True,True,True,True,True,True,True,False,False,True,True,False,False
RES004225,False,False,False,True,True,False,True,True,False,False,True,True,True
RES004226,True,True,False,False,False,False,False,False,False,False,False,False,False
RES004227,True,True,True,False,False,True,True,True,True,True,True,True,True
RES004228,True,True,False,True,False,True,True,False,False,False,True,False,False
RES004229,False,True,True,True,True,True,True,False,True,False,True,False,True
RES004230,True,True,False,True,True,False,True,True,False,False,True,True,True
RES004231,False,False,False,False,False,False,True,True,True,True,False,False,False
RES004232,False,True,True,False,True,False,True,True,True,True,False,True,True
RES004233,False,True,True,False,False,False,True,False,False,True,True,True,True
RES004234,True,False,True,False,False,True,False,True,True,False,False,True,True
RES004235,True,True,False,False,True,False,True,True,False,False,True,False,True
RES004236,True,True,False,False,False,True,True,False,False,False,True,True,True
RES004237,False,False,False,False,True,False,False,False,False,False,False,False,True
RES004238,False,True,True,False,False,False,True,False,True,False,False,False,False
RES004239,True,False,False,False,True,False,False,True,True,True,True,False,True
RES004240,True,False,True,True,False,False,True,True,True,False,True,False,False
RES004241,True,True,False,True,True,True,False,True,False,True,False,False,True
RES004242,False,True,False,True,True,False,False,True,False,False,False,True,False
RES004243,False,True,True,False,False,False,True,True,True,False,False,False,True
RES004244,False,True,False,False,False,False,False,True,True,False,False,True,False
RES004245,True,False,True,False,False,True,True,True,True,True,True,False,True
RES004246,False,False,True,True,False,False,True,False,True,True,False,True,True
RES004247,False,True,True,True,True,False,True,True,False,False,False,False,True
RES004248,False,False,True,False,True,True,False,False,False,True,False,False,True
RES004249,True,False,True,False,True,True,True,False,False,False,False,False,True
RES004250,False,False,True,False,False,False,False,True,False,True,True,False,True
RES004251,True,True,False,False,True,False,False,False,False,False,True,False,True
RES004252,True,True,True,False,True,False,False,False,True,True,False,True,False
RES004253,True,True,False,False,False,False,True,False,False,True,True,False,True
RES004254,True,True,False,False,True,False,False,True,False,False,True,True,True
RES004255,True,True,True,False,False,False,True,False,True,True,True,True,True
RES004256,False,True,True,False,False,True,True,False,False,False,False,True,False
RES004257,False,True,False,False,False,True,True,True,True,False,False,False,True
RES004258,True,True,False,True,False,False,True,True,True,False,True,True,True
RES004259,False,False,True,True,True,False,True,False,True,False,False,True,False
RES004260,False,True,True,True,False,False,True,True,False,False,True,True,False
RES004261,True,False,True,False,True,False,False,False,False,True,True,True,True
RES004262,False,True,False,True,True,True,True,True,True,False,True,False,False
RES004263,True,False,True,False,True,False,False,False,True,False,False,True,False
RES004264,False,False,False,False,False,False,True,False,False,False,True,True,True
RES004265,True,False,True,False,False,False,True,True,False,True,True,False,True
RES004266,False,False,True,False,False,False,False,True,True,True,False,False,True
RES004267,False,False,True,False,False,False,False,True,False,False,False,False,True
RES004268,True,False,False,False,False,True,True,False,False,True,False,True,False
RES004269,True,True,False,False,True,True,False,True,False,False,False,True,False
RES004270,False,False,False,True,False,True,False,False,False,False,True,True,False
RES004271,False,False,False,True,False,True,True,False,True,True,True,False,True
RES004272,True,False,True,True,True,False,False,False,True,True,False,True,False
RES004273,True,False,False,False,True,False,False,False,False,False,True,True,False
RES004274,True,True,True,False,False,False,False,True,False,False,True,True,True
RES004275,False,True,False,False,True,True,True,True,True,False,True,False,False
RES004276,True,True,False,True,True,True,False,True,True,False,False,False,False
RES004277,True,False,False,False,False,False,False,False,True,False,False,True,True
RES004278,False,False,True,False,False,True,True,True,False,False,True,False,False
RES004279,False,False,True,False,False,False,False,False,False,False,False,True,False
RES004280,False,True,False,False,False,False,True,True,True,True,True,False,False
RES004281,True,True,False,False,False,True,False,True,True,False,False,True,False
RES004282,True,True,False,False,True,True,True,True,True,False,False,False,False
RES004283,False,True,True,False,True,True,True,False,False,False,False,False,True
RES004284,True,True,True,True,True,True,True,True,True,False,True,True,False
RES004285,False,False,False,False,True,True,False,True,True,True,True,False,True
RES004286,False,True,True,False,False,True,True,False,False,True,False,True,True
RES004287,False,False,False,False,True,True,False,True,False,False,True,True,True
RES004288,False,True,False,True,False,True,True,False,True,True,True,False,False
RES004289,False,False,True,True,False,False,False,True,True,False,False,True,False
RES004290,False,False,False,False,False,True,True,False,True,True,False,True,True
RES004291,True,True,False,False,False,False,True,True,False,False,False,False,False
RES004292,True,False,False,False,False,False,True,False,True,False,True,False,True
RES004293,False,False,False,True,True,True,True,False,True,True,False,False,True
RES004294,True,False,True,False,True,True,True,False,True,False,False,False,True
RES004295,True,False,False,True,False,True,True,False,True,True,True,True,True
RES004296,False,False,True,False,True,False,False,True,True,True,False,False,True
RES004297,False,False,False,True,False,True,True,False,False,False,True,True,False
RES004298,False,True,True,True,True,True,False,True,False,False,True,False,False
RES004299,True,False,False,False,False,True,False,True,True,False,False,False,False
RES004300,False,False,False,True,True,False,True,False,False,True,False,True,True
RES004301,False,False,True,False,True,False,False,True,True,False,False,False,False
RES004302,True,False,False,True,True,True,True,True,False,False,True,False,False
RES004303,True,True,False,False,True,True,True,False,True,False,False,False,False
RES004304,False,False,True,False,True,False,False,False,False,False,False,False,True
RES004305,True,True,False,True,False,True,True,False,False,False,False,True,False
RES004306,True,False,True,False,True,False,False,True,True,True,False,True,True
RES004307,True,False,False,False,True,True,True,False,False,False,False,True,False
RES004308,True,True,False,True,True,False,True,True,False,False,True,True,False
RES004309,True,True,True,True,False,False,False,True,True,True,True,False,True
RES004310,True,True,True,True,False,True,True,False,False,False,True,True,True
RES004311,True,False,True,False,True,True,True,False,False,True,True,True,True
RES004312,True,True,True,False,False,False,False,True,True,True,False,False,False
RES004313,True,False,True,True,True,True,False,True,False,False,False,False,True
RES004314,False,False,True,False,True,True,True,False,False,False,True,True,False
RES004315,False,True,True,False,False,True,False,True,True,True,True,False,False
RES004316,True,False,True,True,False,False,True,True,False,False,False,False,True
RES004317,True,True,True,True,True,True,True,False,True,False,True,True,True
RES004318,False,False,True,True,True,False,True,True,True,True,False,False,False
RES004319,True,True,False,False,True,True,False,False,True,False,True,True,True
RES004320,True,True,True,True,False,True,True,True,True,False,False,False,True
RES004321,True,False,True,True,False,False,False,False,True,False,False,False,True
RES004322,False,False,True,False,False,False,False,True,True,True,True,False,False
RES004323,False,True,True,False,False,True,True,False,True,False,True,False,False
RES004324,True,False,False,True,False,True,True,False,True,True,False,True,True
RES004325,True,True,False,False,False,False,False,False,True,True,True,True,False
RES004326,False,True,True,False,True,True,False,True,False,False,False,True,False
RES004327,True,False,False,True,False,False,True,True,False,True,False,True,True
RES004328,True,True,True,True,True,True,False,True,False,False,False,False,False
RES004329,True,True,False,False,True,False,False,False,False,False,False,True,False
RES004330,True,False,True,True,False,True,False,False,True,True,False,False,False
RES004331,True,False,True,False,False,True,False,False,False,False,True,False,True
RES004332,True,False,False,True,False,False,False,True,False,True,False,True,True
RES004333,False,False,False,False,False,False,False,False,False,True,False,True,True
RES004334,True,True,True,False,False,True,True,False,False,False,True,True,False
RES004335,True,False,True,False,True,False,True,False,False,True,True,False,True
RES004336,False,False,False,False,True,True,False,True,False,False,False,False,True
RES004337,True,True,True,False,False,True,False,False,True,False,False,True,True
RES004338,False,True,False,True,True,True,False,False,False,False,False,True,True
RES004339,True,False,True,False,False,False,True,True,False,False,False,False,True
RES004340,False,True,False,False,False,True,False,False,False,True,True,False,True
RES004341,False,True,False,True,True,True,True,False,True,False,True,True,False
RES004342,False,False,True,True,False,False,True,True,True,True,True,True,True
RES004343,True,True,False,True,False,False,True,True,True,False,True,True,False
RES004344,False,True,False,False,False,False,False,False,False,False,True,False,False
RES004345,False,False,True,True,False,False,False,True,True,False,False,False,False
RES004346,True,True,True,True,True,False,True,False,True,False,False,True,False
RES004347,True,False,False,False,False,True,True,False,True,True,False,False,True
RES004348,False,True,False,True,True,True,True,False,False,True,True,True,False
RES004349,True,False,False,False,True,True,True,False,True,True,True,False,False
RES004350,True,False,False,False,True,False,True,False,False,True,False,False,False
RES004351,True,True,True,False,True,False,False,True,True,False,True,False,False
RES004352,False,True,False,False,True,True,True,False,True,False,True,False,True
RES004353,True,True,False,False,False,False,False,False,True,True,False,True,True
RES004354,False,False,True,True,False,False,False,False,False,True,True,False,False
RES004355,False,False,True,False,True,False,True,False,False,True,True,True,True
RES004356,True,True,True,False,True,True,False,False,True,True,True,False,False
RES004357,True,False,False,True,True,True,False,True,True,False,False,False,False
RES004358,False,True,False,False,False,True,True,True,True,False,True,True,False
RES004359,False,False,True,True,False,True,False,True,True,True,False,False,False
RES004360,False,True,False,True,False,False,True,True,True,False,False,False,True
RES004361,True,False,True,False,False,True,False,True,False,True,True,True,True
RES004362,False,True,False,True,False,True,False,False,False,False,True,True,False
RES004363,False,True,False,False,False,False,False,True,False,True,False,False,False
RES004364,False,True,True,True,False,True,False,True,False,True,True,False,True
RES004365,True,True,False,False,True,True,False,False,False,False,False,False,True
RES004366,True,False,True,True,False,True,False,False,False,True,False,False,False
RES004367,True,False,False,True,False,True,False,False,False,True,True,False,False
RES004368,False,True,True,False,False,False,True,False,True,True,True,False,False
RES004369,True,True,False,False,False,False,False,False,True,False,True,True,True
RES004370,True,False,False,False,False,True,True,False,True,False,False,False,False
RES004371,True,False,True,True,False,False,False,True,True,True,False,True,True
RES004372,False,True,False,True,False,True,False,True,True,False,False,True,False
RES004373,False,False,True,False,False,False,False,False,False,False,False,True,True
RES004374,True,True,True,False,False,False,False,False,True,True,True,False,True
RES004375,False,True,False,True,True,True,True,True,True,False,False,False,False
RES004376,True,False,True,True,True,False,True,False,False,True,False,False,False
RES004377,True,False,True,False,True,True,False,True,True,False,False,True,False
RES004378,False,False,False,False,False,True,True,True,False,True,True,False,True
RES004379,False,True,False,True,False,False,True,True,True,True,True,False,True
RES004380,True,True,True,True,True,False,True,True,True,True,False,False,False
RES004381,False,True,True,True,True,False,True,True,True,False,False,True,True
RES004382,False,False,False,True,False,True,False,True,False,True,False,True,True
RES004383,True,False,True,False,True,False,False,True,False,True,True,True,False
RES004384,True,True,True,False,True,True,True,True,True,True,True,True,True
RES004385,False,True,True,False,True,False,True,False,False,True,True,False,True
RES004386,True,False,True,False,False,False,False,False,True,True,False,False,False
RES004387,False,True,True,False,True,True,False,True,False,True,False,False,False
RES004388,True,False,True,False,False,True,True,True,False,True,True,True,False
RES004389,True,False,False,False,False,True,True,False,True,True,True,True,True
RES004390,True,True,True,True,False,False,False,False,False,False,False,False,False
RES004391,False,True,True,False,False,True,True,False,True,True,True,False,False
RES004392,True,True,False,False,True,True,False,True,False,False,True,True,False
RES004393,False,False,False,True,True,True,False,True,False,False,True,False,False
RES004394,False,False,False,True,False,True,False,False,False,True,True,True,True
RES004395,False,False,True,True,True,False,False,False,True,False,False,True,False
RES004396,False,True,False,False,False,False,True,True,True,True,True,False,True
RES004397,True,True,False,True,True,False,True,False,True,False,True,False,False
RES004398,False,False,False,False,True,True,True,False,True,True,True,True,False
RES004399,False,True,False,False,False,True,True,False,True,False,False,False,False
