Menu_ID,Timestamp,Current_price,Previous_price,Price_change
MENRES003616_7,2023-11-09T11:09:23,16.92,15.29,1.63
MENRES003616_16,2023-05-19T04:00:06,5.56,4.81,0.75
MENRES003617_1,2023-02-26T04:54:43,28.95,25.04,3.91
MENRES003617_8,2023-01-10T23:51:34,6.06,5.53,0.53
MENRES003617_9,2023-02-09T22:00:21,17.07,13.82,3.25
MENRES003618_4,2023-05-30T19:36:11,79.78,65.81,13.97
MENRES003618_7,2023-01-18T12:35:07,42.62,34.2,8.42
MENRES003619_2,2023-07-22T16:00:45,110.03,96.73,13.3
MENRES003619_3,2023-03-12T02:13:09,68.22,59.97,8.25
MENRES003619_5,2023-06-04T07:17:56,95.75,85.42,10.33
MENRES003619_13,2023-04-25T01:18:50,32.67,29.79,2.88
MENRES003620_0,2023-08-03T05:36:23,62.66,55.36,7.3
MENRES003620_2,2023-01-26T23:16:12,52.05,46.45,5.6
MENRES003620_3,2023-04-27T21:15:44,52.58,42.97,9.61
MENRES003620_5,2023-05-22T03:47:57,52.78,47.65,5.13
MENRES003620_6,2023-08-17T06:26:17,74.07,63.82,10.25
MENRES003620_8,2023-01-27T08:48:50,26.7,24.61,2.09
MENRES003620_11,2023-11-12T11:30:26,77.66,64.59,13.07
MENRES003620_15,2023-08-03T17:48:14,44.16,35.68,8.48
MENRES003620_16,2023-02-01T01:05:31,24.43,19.67,4.76
MENRES003621_0,2023-03-31T20:13:16,117.12,97.71,19.41
MENRES003621_1,2023-04-19T15:31:43,149.61,133.47,16.14
MENRES003621_4,2023-02-16T01:58:02,123.26,100.67,22.59
MENRES003621_8,2023-05-27T10:26:49,73.8,66.96,6.84
MENRES003621_12,2023-03-19T04:14:19,96.28,80.66,15.62
MENRES003621_17,2023-11-27T15:22:28,67.69,54.82,12.87
MENRES003623_0,2023-08-02T13:54:55,30.34,26.06,4.28
MENRES003623_3,2023-12-10T04:31:22,17.35,16.4,0.95
MENRES003623_4,2023-09-10T16:11:06,84.25,74.18,10.07
MENRES003623_10,2023-06-04T21:12:35,31.29,26.56,4.73
MENRES003624_6,2023-11-05T10:23:36,47.34,40.36,6.98
MENRES003624_11,2023-11-05T04:12:36,59.04,53.46,5.58
MENRES003625_0,2023-07-10T02:08:08,99.01,82.75,16.26
MENRES003625_2,2023-05-07T18:07:51,96.42,82.81,13.61
MENRES003625_3,2023-01-05T14:58:09,151.5,137.21,14.29
MENRES003625_6,2023-04-23T10:09:40,85.28,71.18,14.1
MENRES003626_6,2023-01-05T09:35:23,7.2,6.22,0.98
MENRES003626_11,2023-05-09T09:21:57,33.84,31.26,2.58
MENRES003627_0,2023-05-11T21:17:57,115.37,108.29,7.08
MENRES003627_1,2023-03-16T22:00:45,97.42,86.4,11.02
MENRES003628_6,2023-02-05T14:34:35,10.35,9.38,0.97
MENRES003628_8,2023-04-09T21:28:22,18.33,16.71,1.62
MENRES003629_2,2023-06-14T07:53:55,91.98,78.36,13.62
MENRES003629_3,2023-06-12T19:50:52,41.75,37.94,3.81
MENRES003629_6,2023-03-27T06:35:44,32.53,29.53,3.0
MENRES003629_7,2023-06-22T10:35:05,46.76,43.34,3.42
MENRES003630_0,2023-10-27T21:45:19,19.44,15.67,3.77
MENRES003630_1,2023-12-02T20:53:54,7.85,6.94,0.91
MENRES003631_0,2023-10-24T04:23:35,74.07,67.93,6.14
MENRES003631_3,2023-03-06T09:03:34,112.99,93.65,19.34
MENRES003631_5,2023-06-06T14:12:55,101.93,91.49,10.44
MENRES003631_12,2023-12-12T16:19:35,107.82,95.26,12.56
MENRES003631_14,2023-05-22T10:08:56,39.63,35.75,3.88
MENRES003632_2,2023-11-12T18:07:35,29.12,27.12,2.0
MENRES003632_8,2023-08-17T11:30:18,7.9,7.46,0.44
MENRES003632_13,2023-04-29T21:19:46,18.32,17.32,1.0
MENRES003632_14,2023-09-02T08:16:52,32.07,29.2,2.87
MENRES003633_5,2023-09-02T21:10:56,55.78,49.47,6.31
MENRES003633_7,2023-08-23T03:38:27,55.91,46.84,9.07
MENRES003633_11,2023-04-15T12:08:13,60.8,53.36,7.44
MENRES003633_13,2023-07-10T06:10:50,43.71,37.42,6.29
MENRES003634_2,2023-01-03T00:32:32,148.86,124.53,24.33
MENRES003634_3,2023-10-23T14:14:17,155.01,136.11,18.9
MENRES003634_4,2023-03-11T03:45:22,145.6,134.07,11.53
MENRES003634_8,2023-07-07T22:51:21,111.13,89.65,21.48
MENRES003634_9,2023-09-16T06:28:57,90.63,79.32,11.31
MENRES003635_0,2023-06-08T09:57:54,74.96,67.48,7.48
MENRES003635_5,2023-09-27T11:11:50,86.28,78.55,7.73
MENRES003635_6,2023-03-19T22:12:48,22.85,18.79,4.06
MENRES003635_7,2023-05-30T22:42:03,48.25,41.05,7.2
MENRES003635_9,2023-09-05T21:12:19,42.83,38.55,4.28
MENRES003635_10,2023-04-04T07:15:08,135.19,122.23,12.96
MENRES003636_0,2023-05-27T19:29:47,36.07,32.85,3.22
MENRES003636_2,2023-10-03T11:40:51,97.05,80.06,16.99
MENRES003636_4,2023-11-28T10:34:51,70.24,60.08,10.16
MENRES003636_6,2023-11-15T23:01:04,19.36,17.77,1.59
MENRES003636_7,2023-06-15T05:48:40,55.82,46.34,9.48
MENRES003636_8,2023-02-11T13:51:57,40.78,36.92,3.86
MENRES003637_0,2023-06-18T17:43:46,55.14,48.52,6.62
MENRES003637_3,2023-01-20T18:35:24,98.45,80.4,18.05
MENRES003637_8,2023-12-17T08:23:06,24.38,20.69,3.69
MENRES003637_15,2023-02-12T00:26:38,45.15,37.05,8.1
MENRES003638_0,2023-11-07T09:38:16,37.31,34.06,3.25
MENRES003638_15,2023-06-04T11:54:21,32.35,26.63,5.72
MENRES003639_2,2023-09-18T00:03:09,75.4,66.55,8.85
MENRES003639_8,2023-03-20T11:56:06,71.77,61.7,10.07
MENRES003640_3,2023-10-13T15:48:02,16.64,14.5,2.14
MENRES003640_8,2023-07-13T14:22:50,12.03,10.09,1.94
MENRES003640_12,2023-12-15T06:41:02,35.67,30.59,5.08
MENRES003640_14,2023-08-10T15:57:21,34.89,32.56,2.33
MENRES003640_15,2023-02-13T10:13:01,24.31,22.19,2.12
MENRES003640_17,2023-06-02T06:22:20,21.71,17.45,4.26
MENRES003641_4,2023-07-01T19:00:02,13.73,11.34,2.39
MENRES003641_5,2023-06-04T12:40:45,21.08,19.39,1.69
MENRES003642_0,2023-11-05T00:33:20,7.58,6.7,0.88
MENRES003642_1,2023-01-17T00:23:38,31.58,26.44,5.14
MENRES003642_4,2023-01-07T08:17:16,19.81,17.25,2.56
MENRES003642_5,2023-03-02T09:05:15,26.7,21.4,5.3
MENRES003642_14,2023-06-05T16:03:47,5.79,4.91,0.88
MENRES003642_18,2023-01-05T17:54:23,22.95,18.55,4.4
MENRES003643_4,2023-07-08T16:17:10,99.23,90.75,8.48
MENRES003643_6,2023-03-24T11:04:05,116.58,106.11,10.47
MENRES003643_7,2023-07-25T18:45:09,85.97,79.66,6.31
MENRES003643_10,2023-06-21T17:05:50,41.18,33.41,7.77
MENRES003644_2,2023-10-03T01:22:39,64.65,57.9,6.75
MENRES003644_8,2023-08-30T07:50:09,96.36,79.34,17.02
MENRES003644_10,2023-11-15T14:04:19,78.83,70.46,8.37
MENRES003644_12,2023-03-18T16:43:42,59.62,52.91,6.71
MENRES003644_13,2023-07-27T18:59:13,26.02,24.35,1.67
MENRES003644_18,2023-10-14T20:46:41,81.34,76.9,4.44
MENRES003645_8,2023-03-15T20:54:25,8.19,6.74,1.45
MENRES003645_12,2023-07-01T22:16:03,35.24,28.53,6.71
MENRES003645_15,2023-04-30T09:25:41,19.95,16.96,2.99
MENRES003646_1,2023-04-26T01:39:45,11.72,9.85,1.87
MENRES003646_3,2023-08-01T07:36:25,10.93,8.87,2.06
MENRES003646_4,2023-04-08T00:01:43,9.17,7.72,1.45
MENRES003646_14,2023-04-09T16:16:20,14.92,12.29,2.63
MENRES003646_15,2023-03-02T13:29:27,23.01,20.05,2.96
MENRES003646_18,2023-12-16T11:38:31,25.09,22.88,2.21
MENRES003646_19,2023-01-22T03:30:46,38.14,32.79,5.35
MENRES003647_2,2023-07-04T11:29:41,5.37,4.61,0.76
MENRES003647_4,2023-05-21T16:08:30,9.12,7.53,1.59
MENRES003647_5,2023-11-16T21:59:30,30.9,24.78,6.12
MENRES003647_7,2023-12-19T22:39:45,32.32,27.03,5.29
MENRES003647_11,2023-10-23T11:38:54,11.45,9.71,1.74
MENRES003647_12,2023-11-13T11:25:44,19.18,16.74,2.44
MENRES003647_15,2023-09-15T16:32:00,8.94,7.38,1.56
MENRES003647_16,2023-10-12T08:19:04,26.82,25.08,1.74
MENRES003648_1,2023-12-02T07:03:26,84.49,73.92,10.57
MENRES003648_3,2023-03-16T16:49:37,15.76,14.43,1.33
MENRES003648_4,2023-08-11T16:35:35,108.12,96.46,11.66
MENRES003648_9,2023-07-16T14:40:14,34.96,31.5,3.46
MENRES003648_10,2023-05-07T18:45:09,37.78,35.49,2.29
MENRES003648_12,2023-09-27T20:50:41,32.52,28.64,3.88
MENRES003648_15,2023-02-22T23:39:40,74.43,61.29,13.14
MENRES003648_17,2023-05-09T11:54:06,77.24,62.75,14.49
MENRES003648_18,2023-09-26T06:28:55,102.37,82.8,19.57
MENRES003649_3,2023-12-11T19:38:30,78.55,73.21,5.34
MENRES003649_6,2023-12-26T09:17:06,41.61,37.35,4.26
MENRES003649_7,2023-04-12T07:36:13,58.86,55.33,3.53
MENRES003650_4,2023-07-19T00:44:38,87.87,81.75,6.12
MENRES003651_1,2023-01-09T21:29:27,148.81,121.29,27.52
MENRES003651_2,2023-07-14T01:25:50,140.87,121.47,19.4
MENRES003651_3,2023-12-27T09:26:08,149.59,134.4,15.19
MENRES003651_10,2023-03-12T00:50:38,145.39,129.28,16.11
MENRES003652_0,2023-10-28T16:36:56,76.82,70.3,6.52
MENRES003652_2,2023-02-25T21:23:30,121.25,106.97,14.28
MENRES003652_7,2023-09-06T09:06:15,57.98,53.23,4.75
MENRES003653_0,2023-02-19T15:19:55,34.39,31.14,3.25
MENRES003653_1,2023-12-12T00:06:36,80.89,71.16,9.73
MENRES003653_7,2023-06-30T06:16:52,56.14,51.45,4.69
MENRES003653_11,2023-08-30T04:46:46,57.5,54.43,3.07
MENRES003654_3,2023-10-05T11:15:41,48.68,42.84,5.84
MENRES003654_4,2023-01-28T12:01:42,50.24,47.71,2.53
MENRES003655_0,2023-11-29T17:20:14,37.97,31.37,6.6
MENRES003655_3,2023-04-15T19:36:42,34.21,29.08,5.13
MENRES003656_2,2023-06-28T06:48:37,26.93,24.07,2.86
MENRES003656_4,2023-10-23T15:19:24,38.95,32.87,6.08
MENRES003656_6,2023-04-19T07:14:02,71.18,63.15,8.03
MENRES003656_7,2023-12-04T05:12:43,62.56,56.32,6.24
MENRES003656_9,2023-06-02T14:48:19,69.18,61.87,7.31
MENRES003657_0,2023-11-03T15:38:33,85.9,72.03,13.87
MENRES003657_3,2023-08-21T06:44:40,50.33,47.17,3.16
MENRES003657_5,2023-03-30T07:53:51,46.34,42.98,3.36
MENRES003657_7,2023-10-31T23:40:20,49.8,44.55,5.25
MENRES003657_8,2023-06-02T14:16:28,26.4,24.58,1.82
MENRES003657_13,2023-07-03T08:46:11,143.72,120.57,23.15
MENRES003657_14,2023-01-01T01:58:47,27.96,24.78,3.18
MENRES003657_15,2023-05-15T13:42:50,108.81,101.81,7.0
MENRES003658_3,2023-11-16T16:11:06,7.51,6.25,1.26
MENRES003658_4,2023-10-17T20:05:08,27.34,24.86,2.48
MENRES003658_6,2023-02-11T22:48:01,14.68,12.65,2.03
MENRES003658_7,2023-04-26T10:03:06,30.41,28.05,2.36
MENRES003658_9,2023-11-03T18:38:21,32.05,28.95,3.1
MENRES003658_11,2023-05-13T03:14:08,32.31,30.47,1.84
MENRES003659_1,2023-12-16T09:35:13,20.6,16.73,3.87
MENRES003659_3,2023-09-01T22:48:54,29.44,25.86,3.58
MENRES003659_6,2023-04-26T20:40:29,5.11,4.57,0.54
MENRES003660_2,2023-02-06T07:58:21,84.9,72.15,12.75
MENRES003660_3,2023-09-20T21:23:08,91.62,80.68,10.94
MENRES003660_4,2023-02-17T08:16:42,15.55,13.38,2.17
MENRES003660_9,2023-12-23T04:14:20,17.81,15.64,2.17
MENRES003660_10,2023-04-06T14:29:17,99.89,86.4,13.49
MENRES003660_12,2023-06-17T19:07:09,42.79,39.3,3.49
MENRES003661_2,2023-01-28T18:13:19,35.42,28.99,6.43
MENRES003661_8,2023-05-23T01:09:49,50.43,45.68,4.75
MENRES003661_10,2023-08-19T17:00:34,79.5,74.82,4.68
MENRES003661_11,2023-04-11T19:59:50,90.45,73.25,17.2
MENRES003662_0,2023-07-09T18:34:51,31.08,29.49,1.59
MENRES003662_6,2023-07-31T03:37:01,10.92,10.18,0.74
MENRES003662_7,2023-10-27T07:33:11,35.36,33.16,2.2
MENRES003663_6,2023-09-25T15:36:58,41.81,34.65,7.16
MENRES003663_7,2023-04-01T11:06:18,40.65,37.42,3.23
MENRES003663_8,2023-01-28T06:10:46,71.79,62.76,9.03
MENRES003664_0,2023-01-09T20:16:12,22.34,20.91,1.43
MENRES003664_2,2023-02-15T22:35:50,48.64,42.54,6.1
MENRES003664_3,2023-01-26T14:34:27,60.15,54.29,5.86
MENRES003664_4,2023-12-22T01:24:13,55.85,49.46,6.39
MENRES003664_8,2023-12-11T08:51:48,138.86,123.93,14.93
MENRES003664_11,2023-10-09T02:44:36,75.1,70.21,4.89
MENRES003665_0,2023-12-13T08:29:19,42.91,38.98,3.93
MENRES003665_5,2023-07-16T03:09:58,120.45,99.18,21.27
MENRES003666_0,2023-07-05T22:24:13,20.2,18.51,1.69
MENRES003666_2,2023-12-12T16:26:50,83.41,72.63,10.78
MENRES003666_6,2023-06-15T19:46:21,36.66,30.53,6.13
MENRES003666_7,2023-05-04T03:12:39,30.74,25.13,5.61
MENRES003666_8,2023-01-12T01:07:04,62.32,52.0,10.32
MENRES003666_9,2023-03-19T10:35:44,98.9,85.66,13.24
MENRES003666_12,2023-12-03T16:07:08,116.83,106.65,10.18
MENRES003666_15,2023-06-29T16:46:05,91.38,85.21,6.17
MENRES003667_6,2023-08-30T14:53:52,45.75,41.6,4.15
MENRES003670_0,2023-04-16T15:02:08,34.38,32.63,1.75
MENRES003670_2,2023-09-22T08:19:06,13.47,12.01,1.46
MENRES003670_3,2023-03-31T10:24:41,31.31,26.26,5.05
MENRES003670_4,2023-05-09T23:01:57,28.95,23.81,5.14
MENRES003670_5,2023-11-30T07:38:41,14.9,14.04,0.86
MENRES003670_7,2023-05-09T10:44:37,13.12,10.76,2.36
MENRES003670_9,2023-01-12T12:11:18,28.66,24.91,3.75
MENRES003670_11,2023-01-04T17:30:52,13.28,11.06,2.22
MENRES003670_16,2023-08-02T05:17:40,39.93,34.47,5.46
MENRES003671_2,2023-05-06T22:03:07,29.57,25.95,3.62
MENRES003671_3,2023-05-22T00:12:16,26.13,24.56,1.57
MENRES003671_4,2023-05-01T18:47:22,12.68,11.29,1.39
MENRES003671_8,2023-02-07T13:51:24,8.38,7.96,0.42
MENRES003671_9,2023-04-30T19:51:18,36.39,31.93,4.46
MENRES003672_2,2023-03-05T08:42:20,25.76,23.89,1.87
MENRES003672_5,2023-10-04T03:34:00,55.89,48.36,7.53
MENRES003673_0,2023-08-04T08:08:12,12.34,10.56,1.78
MENRES003673_2,2023-11-01T21:02:13,37.83,33.75,4.08
MENRES003673_10,2023-12-21T05:06:34,18.47,17.39,1.08
MENRES003673_11,2023-03-24T19:17:19,30.72,27.12,3.6
MENRES003674_4,2023-04-17T08:10:49,22.86,21.24,1.62
MENRES003674_9,2023-09-15T09:45:45,18.1,16.02,2.08
MENRES003675_0,2023-02-28T15:32:35,24.57,23.3,1.27
MENRES003675_4,2023-01-03T04:33:53,18.88,16.39,2.49
MENRES003675_5,2023-12-10T01:38:53,18.0,15.59,2.41
MENRES003675_9,2023-07-25T10:02:19,38.82,35.18,3.64
MENRES003675_15,2023-07-11T17:23:52,5.71,4.79,0.92
MENRES003676_3,2023-05-19T09:22:11,101.47,93.29,8.18
MENRES003676_4,2023-10-05T20:15:32,103.7,89.47,14.23
MENRES003676_5,2023-06-05T09:41:48,107.07,101.46,5.61
MENRES003676_7,2023-04-15T07:55:54,111.42,94.63,16.79
MENRES003676_8,2023-12-18T15:44:46,153.92,131.68,22.24
MENRES003677_0,2023-09-22T14:18:29,23.28,18.86,4.42
MENRES003677_7,2023-08-24T11:19:13,77.02,69.67,7.35
MENRES003677_15,2023-09-11T15:49:17,47.26,42.21,5.05
MENRES003678_1,2023-04-26T13:42:14,28.44,23.2,5.24
MENRES003678_4,2023-11-26T09:26:34,39.33,35.33,4.0
MENRES003679_1,2023-10-11T12:16:00,45.72,41.71,4.01
MENRES003679_4,2023-02-27T03:08:23,73.63,60.23,13.4
MENRES003679_6,2023-04-21T09:42:13,112.52,92.98,19.54
MENRES003680_0,2023-05-24T05:24:34,8.87,7.12,1.75
MENRES003680_1,2023-07-29T15:28:53,19.59,16.96,2.63
MENRES003680_5,2023-09-22T01:33:08,5.57,4.94,0.63
MENRES003680_6,2023-08-27T04:25:27,16.64,15.46,1.18
MENRES003680_7,2023-09-26T14:45:18,37.06,32.83,4.23
MENRES003680_12,2023-06-19T23:21:01,33.28,30.1,3.18
MENRES003680_14,2023-06-27T21:12:58,39.21,35.69,3.52
MENRES003681_6,2023-01-17T15:33:18,28.45,24.52,3.93
MENRES003682_1,2023-06-09T18:38:12,31.34,26.45,4.89
MENRES003682_2,2023-08-10T11:19:44,21.88,18.66,3.22
MENRES003682_3,2023-01-20T07:54:06,27.73,25.34,2.39
MENRES003682_5,2023-01-06T07:44:10,21.42,17.14,4.28
MENRES003683_5,2023-10-06T15:25:59,64.23,57.9,6.33
MENRES003683_10,2023-11-01T17:16:18,57.73,50.25,7.48
MENRES003683_17,2023-04-04T22:20:44,59.7,50.48,9.22
MENRES003683_18,2023-09-12T17:33:28,38.29,34.47,3.82
MENRES003683_19,2023-08-22T07:03:41,51.88,42.92,8.96
MENRES003684_0,2023-08-22T05:29:14,47.81,41.73,6.08
MENRES003684_3,2023-08-15T15:07:51,39.65,32.2,7.45
MENRES003684_7,2023-03-27T16:51:15,65.74,58.04,7.7
MENRES003684_10,2023-01-24T13:43:14,46.84,40.71,6.13
MENRES003685_0,2023-07-15T14:24:44,13.28,11.91,1.37
MENRES003685_1,2023-08-17T13:14:26,17.11,14.18,2.93
MENRES003685_3,2023-06-10T23:01:58,24.75,19.97,4.78
MENRES003685_5,2023-11-09T00:53:15,38.93,32.42,6.51
MENRES003685_6,2023-12-18T08:08:09,30.69,25.46,5.23
MENRES003685_8,2023-09-13T02:55:54,7.22,6.83,0.39
MENRES003685_10,2023-11-22T20:23:57,32.01,26.75,5.26
MENRES003685_11,2023-05-03T04:11:15,39.49,36.48,3.01
MENRES003685_12,2023-08-19T07:41:11,15.85,13.85,2.0
MENRES003687_4,2023-06-27T08:39:00,110.11,95.23,14.88
MENRES003687_10,2023-12-13T22:13:45,85.57,72.56,13.01
MENRES003687_17,2023-06-21T08:04:06,101.16,84.34,16.82
MENRES003688_0,2023-10-20T07:01:49,73.81,60.3,13.51
MENRES003688_3,2023-02-03T21:26:47,79.8,64.09,15.71
MENRES003688_4,2023-03-18T14:40:59,51.91,47.0,4.91
MENRES003688_5,2023-02-09T05:51:52,62.23,58.27,3.96
MENRES003688_6,2023-04-03T11:28:58,45.05,41.28,3.77
MENRES003688_8,2023-11-02T22:30:17,34.71,32.05,2.66
MENRES003688_16,2023-12-01T02:07:43,63.74,57.92,5.82
MENRES003690_2,2023-06-25T11:41:59,26.19,24.61,1.58
MENRES003690_5,2023-03-25T12:43:27,62.06,54.15,7.91
MENRES003690_14,2023-09-28T02:19:20,44.26,38.64,5.62
MENRES003690_16,2023-09-24T11:57:58,53.84,49.19,4.65
MENRES003690_17,2023-03-28T07:50:39,57.08,54.0,3.08
MENRES003691_5,2023-09-05T03:09:14,10.52,9.05,1.47
MENRES003692_4,2023-05-30T03:59:18,46.24,43.21,3.03
MENRES003692_5,2023-08-26T07:41:37,17.19,15.27,1.92
MENRES003693_0,2023-05-02T18:04:16,35.36,28.41,6.95
MENRES003693_5,2023-03-04T06:30:08,17.98,14.51,3.47
MENRES003693_13,2023-01-31T07:40:20,75.24,62.99,12.25
MENRES003693_14,2023-11-12T19:43:09,39.74,35.09,4.65
MENRES003694_0,2023-10-13T18:33:05,95.1,82.66,12.44
MENRES003694_4,2023-08-07T10:59:38,148.69,134.09,14.6
MENRES003694_7,2023-05-24T14:33:04,77.38,69.53,7.85
MENRES003694_10,2023-06-09T20:53:35,112.57,98.71,13.86
MENRES003695_0,2023-03-09T04:35:21,20.34,19.07,1.27
MENRES003695_6,2023-06-04T02:30:04,9.83,9.06,0.77
MENRES003695_8,2023-06-15T20:59:39,27.28,23.35,3.93
MENRES003695_13,2023-04-30T14:09:43,16.26,14.33,1.93
MENRES003696_5,2023-06-02T15:24:27,44.34,40.52,3.82
MENRES003696_6,2023-11-14T19:56:16,14.53,12.07,2.46
MENRES003697_11,2023-12-19T09:23:29,39.01,36.5,2.51
MENRES003698_3,2023-02-01T20:51:03,98.89,93.27,5.62
MENRES003698_6,2023-06-01T13:18:26,24.48,21.66,2.82
MENRES003698_9,2023-08-05T17:19:04,112.62,103.1,9.52
MENRES003698_11,2023-06-29T08:13:34,51.66,46.09,5.57
MENRES003698_14,2023-09-01T18:23:29,24.89,22.85,2.04
MENRES003699_0,2023-02-14T09:21:05,79.28,68.61,10.67
MENRES003699_1,2023-09-17T22:13:33,114.65,97.17,17.48
MENRES003699_2,2023-06-06T10:46:58,107.69,86.45,21.24
MENRES003699_5,2023-04-27T23:14:42,41.8,38.98,2.82
MENRES003699_7,2023-11-11T09:31:27,132.67,118.8,13.87
MENRES003701_5,2023-10-04T21:43:57,132.61,122.35,10.26
MENRES003701_7,2023-03-31T22:54:02,148.31,129.48,18.83
MENRES003701_8,2023-05-25T07:36:20,62.37,58.32,4.05
MENRES003701_9,2023-09-30T16:00:02,92.28,87.23,5.05
MENRES003702_2,2023-09-21T07:05:09,48.43,39.7,8.73
MENRES003702_5,2023-07-23T22:01:14,46.48,39.56,6.92
MENRES003703_4,2023-09-25T16:19:39,21.8,19.66,2.14
MENRES003703_6,2023-01-13T14:16:50,32.99,26.71,6.28
MENRES003704_4,2023-08-03T13:31:11,25.82,24.25,1.57
MENRES003704_5,2023-07-15T04:37:01,40.19,35.84,4.35
MENRES003704_13,2023-05-09T19:56:52,62.31,53.43,8.88
MENRES003704_14,2023-01-29T10:38:17,73.31,69.63,3.68
MENRES003705_3,2023-04-18T09:35:26,152.98,142.4,10.58
MENRES003705_5,2023-08-01T00:56:12,139.8,129.82,9.98
MENRES003705_6,2023-10-17T07:39:33,87.61,79.03,8.58
MENRES003705_7,2023-10-26T11:34:55,155.16,143.68,11.48
MENRES003705_8,2023-06-16T16:29:18,39.66,34.37,5.29
MENRES003705_9,2023-03-20T12:56:16,36.09,29.26,6.83
MENRES003706_5,2023-07-15T23:43:59,5.28,4.77,0.51
MENRES003707_1,2023-11-06T07:18:48,57.11,49.73,7.38
MENRES003707_2,2023-02-18T18:49:27,145.21,129.94,15.27
MENRES003708_0,2023-02-14T15:03:37,14.82,11.95,2.87
MENRES003708_10,2023-07-15T10:09:19,23.55,21.05,2.5
MENRES003709_1,2023-04-07T07:50:08,92.49,78.46,14.03
MENRES003709_3,2023-03-08T00:24:45,23.6,22.31,1.29
MENRES003709_4,2023-05-28T11:44:42,79.68,66.68,13.0
MENRES003709_8,2023-05-07T04:50:34,116.26,108.07,8.19
MENRES003709_10,2023-11-13T07:15:38,28.86,24.33,4.53
MENRES003709_13,2023-09-21T21:32:00,56.18,53.34,2.84
MENRES003709_14,2023-09-15T22:30:16,107.66,98.76,8.9
MENRES003709_15,2023-01-15T04:17:33,49.6,39.88,9.72
MENRES003710_8,2023-01-21T12:17:34,68.36,57.0,11.36
MENRES003711_1,2023-06-04T14:18:01,37.62,33.67,3.95
MENRES003711_4,2023-09-19T07:38:34,12.7,10.31,2.39
MENRES003711_5,2023-12-16T01:40:02,77.08,66.7,10.38
MENRES003711_8,2023-03-11T02:49:54,52.34,47.01,5.33
MENRES003711_9,2023-05-10T14:04:09,30.03,24.58,5.45
MENRES003712_0,2023-01-28T04:14:43,19.44,16.13,3.31
MENRES003712_2,2023-01-12T18:17:57,68.2,61.73,6.47
MENRES003713_6,2023-05-31T15:16:49,41.03,35.25,5.78
MENRES003713_7,2023-06-08T04:51:15,58.65,54.97,3.68
MENRES003713_8,2023-07-05T06:47:03,36.57,32.1,4.47
MENRES003714_1,2023-05-25T10:21:49,22.68,21.01,1.67
MENRES003714_3,2023-12-15T10:24:20,98.52,86.0,12.52
MENRES003714_5,2023-10-10T00:05:48,48.97,44.49,4.48
MENRES003714_12,2023-08-14T03:08:55,91.97,82.39,9.58
MENRES003714_13,2023-07-11T06:30:36,15.72,13.08,2.64
MENRES003715_1,2023-05-10T03:59:22,34.27,28.73,5.54
MENRES003715_2,2023-08-23T02:26:25,67.47,58.92,8.55
MENRES003715_3,2023-02-20T08:22:10,71.03,65.62,5.41
MENRES003715_4,2023-02-19T16:40:09,74.53,59.98,14.55
MENRES003715_8,2023-07-13T04:37:18,34.0,27.61,6.39
MENRES003716_6,2023-04-18T02:56:33,76.66,72.23,4.43
MENRES003716_7,2023-01-21T19:45:24,45.5,38.06,7.44
MENRES003716_9,2023-09-08T10:50:32,124.79,106.54,18.25
MENRES003717_15,2023-04-06T06:03:51,66.69,57.54,9.15
MENRES003718_1,2023-04-19T06:09:12,69.06,61.22,7.84
MENRES003718_5,2023-03-10T02:46:04,118.62,100.87,17.75
MENRES003718_6,2023-02-02T21:21:33,151.26,126.21,25.05
MENRES003718_8,2023-09-03T03:49:50,106.43,89.8,16.63
MENRES003718_11,2023-12-11T20:54:49,108.43,90.15,18.28
MENRES003719_3,2023-07-01T20:23:13,136.47,113.01,23.46
MENRES003719_4,2023-11-30T21:20:40,54.26,45.56,8.7
MENRES003720_0,2023-04-10T08:56:30,107.14,101.63,5.51
MENRES003720_2,2023-03-23T05:27:46,92.01,84.2,7.81
MENRES003720_4,2023-05-15T21:13:21,91.5,81.2,10.3
MENRES003720_6,2023-03-13T11:56:49,85.72,69.41,16.31
MENRES003720_10,2023-02-22T14:57:24,83.9,67.59,16.31
MENRES003721_1,2023-07-16T22:40:15,24.58,21.51,3.07
MENRES003721_8,2023-12-06T08:57:50,155.48,143.67,11.81
MENRES003721_9,2023-06-01T02:23:20,80.39,73.39,7.0
MENRES003721_11,2023-10-10T01:27:37,86.53,73.77,12.76
MENRES003721_12,2023-04-29T23:45:53,49.42,42.83,6.59
MENRES003721_17,2023-05-09T05:15:10,139.26,128.01,11.25
MENRES003722_0,2023-04-23T02:13:51,35.41,30.33,5.08
MENRES003722_3,2023-05-22T23:33:16,8.3,7.24,1.06
MENRES003722_4,2023-11-19T03:53:58,37.3,34.38,2.92
MENRES003723_1,2023-11-03T11:57:38,124.27,106.84,17.43
MENRES003723_5,2023-01-07T10:24:22,94.65,77.53,17.12
MENRES003723_6,2023-01-11T16:05:18,151.07,121.18,29.89
MENRES003723_7,2023-01-08T19:46:12,130.32,110.99,19.33
MENRES003723_8,2023-03-09T20:13:49,93.32,80.86,12.46
MENRES003723_11,2023-12-26T14:13:37,92.75,86.74,6.01
MENRES003724_0,2023-02-03T04:16:47,59.48,49.43,10.05
MENRES003724_1,2023-01-18T06:37:07,41.96,37.29,4.67
MENRES003724_2,2023-06-15T22:33:38,114.81,103.36,11.45
